#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
1570 5.76362699999993e-08 9.12447304996623e-08 -1.94263784192781e-02 2.21915956956936e-03 2.78681780113508e-30 1.81728032380801e-25 -9.13305752207092e-27 1.00000022196778e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1571 5.76729809999993e-08 9.13570723918271e-08 -1.94190543898066e-02 2.21879504337583e-03 2.78843645226510e-30 1.81745553131730e-25 -8.95747742699230e-27 1.00000022198918e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1572 5.77096919999993e-08 9.14694795520460e-08 -1.94117296610997e-02 2.21843759377455e-03 2.79005696583870e-30 1.81762733715686e-25 -8.78186372060068e-27 1.00000022201016e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1573 5.77464029999993e-08 9.15819520582244e-08 -1.94044042468674e-02 2.21808722210679e-03 2.79167948325558e-30 1.81779574068190e-25 -8.60621706180426e-27 1.00000022203073e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1574 5.77831139999993e-08 9.16944899939676e-08 -1.93970781608226e-02 2.21774392968726e-03 2.79330414599451e-30 1.81796074126041e-25 -8.43053810963462e-27 1.00000022205089e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1575 5.78198249999993e-08 9.18070934485842e-08 -1.93897514166802e-02 2.21740771780410e-03 2.79493109561120e-30 1.81812233827312e-25 -8.25482752324423e-27 1.00000022207062e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1576 5.78565359999993e-08 9.19197625170889e-08 -1.93824240281581e-02 2.21707858771890e-03 2.79656047373148e-30 1.81828053111355e-25 -8.07908596190405e-27 1.00000022208995e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1577 5.78932469999993e-08 9.20324973002053e-08 -1.93750960089762e-02 2.21675654066666e-03 2.79819242204729e-30 1.81843531918799e-25 -7.90331408500099e-27 1.00000022210885e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1578 5.79299579999993e-08 9.21452979043688e-08 -1.93677673728571e-02 2.21644157785583e-03 2.79982708231618e-30 1.81858670191552e-25 -7.72751255203554e-27 1.00000022212734e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1579 5.79666689999993e-08 9.22581644417285e-08 -1.93604381335255e-02 2.21613370046824e-03 2.80146459635574e-30 1.81873467872799e-25 -7.55168202261924e-27 1.00000022214541e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1580 5.80033799999993e-08 9.23710970301503e-08 -1.93531083047084e-02 2.21583290965918e-03 2.80310510603839e-30 1.81887924907001e-25 -7.37582315647223e-27 1.00000022216307e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1581 5.80400909999993e-08 9.24840957932185e-08 -1.93457779001350e-02 2.21553920655732e-03 2.80474875328940e-30 1.81902041239901e-25 -7.19993661342084e-27 1.00000022218031e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1582 5.80768019999993e-08 9.25971608602382e-08 -1.93384469335369e-02 2.21525259226476e-03 2.80639568008280e-30 1.81915816818518e-25 -7.02402305339506e-27 1.00000022219714e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1583 5.81135129999993e-08 9.27102923662366e-08 -1.93311154186473e-02 2.21497306785697e-03 2.80804602843616e-30 1.81929251591150e-25 -6.84808313642612e-27 1.00000022221355e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1584 5.81502239999993e-08 9.28234904519656e-08 -1.93237833692020e-02 2.21470063438285e-03 2.80969994040809e-30 1.81942345507376e-25 -6.67211752264402e-27 1.00000022222954e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1585 5.81869349999993e-08 9.29367552639026e-08 -1.93164507989385e-02 2.21443529286468e-03 2.81135755809376e-30 1.81955098518052e-25 -6.49612687227506e-27 1.00000022224512e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1586 5.82236459999993e-08 9.30500869542521e-08 -1.93091177215964e-02 2.21417704429814e-03 2.81301902362131e-30 1.81967510575314e-25 -6.32011184563938e-27 1.00000022226027e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1587 5.82603569999993e-08 9.31634856809473e-08 -1.93017841509170e-02 2.21392588965229e-03 2.81468447914719e-30 1.81979581632577e-25 -6.14407310314850e-27 1.00000022227502e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1588 5.82970679999993e-08 9.32769516076505e-08 -1.92944501006436e-02 2.21368182986956e-03 2.81635406685376e-30 1.81991311644536e-25 -5.96801130530286e-27 1.00000022228934e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1589 5.83337789999993e-08 9.33904849037548e-08 -1.92871155845214e-02 2.21344486586579e-03 2.81802792894297e-30 1.82002700567166e-25 -5.79192711268935e-27 1.00000022230325e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1590 5.83704899999993e-08 9.35040857443841e-08 -1.92797806162971e-02 2.21321499853018e-03 2.81970620763318e-30 1.82013748357723e-25 -5.61582118597882e-27 1.00000022231675e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1591 5.84072009999993e-08 9.36177543103943e-08 -1.92724452097193e-02 2.21299222872529e-03 2.82138904515787e-30 1.82024454974740e-25 -5.43969418592368e-27 1.00000022232982e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1592 5.84439119999993e-08 9.37314907883734e-08 -1.92651093785381e-02 2.21277655728708e-03 2.82307658375815e-30 1.82034820378033e-25 -5.26354677335539e-27 1.00000022234248e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1593 5.84806229999993e-08 9.38452953706420e-08 -1.92577731365054e-02 2.21256798502486e-03 2.82476896567892e-30 1.82044844528699e-25 -5.08737960918197e-27 1.00000022235473e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1594 5.85173339999993e-08 9.39591682552532e-08 -1.92504364973744e-02 2.21236651272130e-03 2.82646633316769e-30 1.82054527389113e-25 -4.91119335438561e-27 1.00000022236655e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1595 5.85540449999993e-08 9.40731096459927e-08 -1.92430994749000e-02 2.21217214113243e-03 2.82816882846763e-30 1.82063868922933e-25 -4.73498867002011e-27 1.00000022237796e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1596 5.85907559999993e-08 9.41871197523783e-08 -1.92357620828383e-02 2.21198487098765e-03 2.82987659381467e-30 1.82072869095097e-25 -4.55876621720853e-27 1.00000022238895e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1597 5.86274669999993e-08 9.43011987896601e-08 -1.92284243349469e-02 2.21180470298971e-03 2.83158977143506e-30 1.82081527871824e-25 -4.38252665714059e-27 1.00000022239953e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1598 5.86641779999993e-08 9.44153469788195e-08 -1.92210862449850e-02 2.21163163781471e-03 2.83330850353856e-30 1.82089845220614e-25 -4.20627065107032e-27 1.00000022240968e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1599 5.87008889999993e-08 9.45295645465687e-08 -1.92137478267126e-02 2.21146567611211e-03 2.83503293231542e-30 1.82097821110248e-25 -4.02999886031353e-27 1.00000022241942e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1600 5.87375999999993e-08 9.46438517253497e-08 -1.92064090938913e-02 2.21130681850469e-03 2.83676319993357e-30 1.82105455510790e-25 -3.85371194624535e-27 1.00000022242875e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1601 5.87743109999993e-08 9.47582087533333e-08 -1.91990700602837e-02 2.21115506558861e-03 2.83849944853376e-30 1.82112748393585e-25 -3.67741057029777e-27 1.00000022243765e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1602 5.88110219999993e-08 9.48726358744183e-08 -1.91917307396537e-02 2.21101041793335e-03 2.84024182022500e-30 1.82119699731257e-25 -3.50109539395719e-27 1.00000022244614e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1603 5.88477329999993e-08 9.49871333382296e-08 -1.91843911457660e-02 2.21087287608174e-03 2.84199045707920e-30 1.82126309497715e-25 -3.32476707876194e-27 1.00000022245422e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1604 5.88844439999993e-08 9.51017014001168e-08 -1.91770512923866e-02 2.21074244054995e-03 2.84374550112990e-30 1.82132577668148e-25 -3.14842628629977e-27 1.00000022246187e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1605 5.89211549999993e-08 9.52163403211529e-08 -1.91697111932823e-02 2.21061911182748e-03 2.84550709436805e-30 1.82138504219028e-25 -2.97207367820546e-27 1.00000022246911e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1606 5.89578659999993e-08 9.53310503681321e-08 -1.91623708622209e-02 2.21050289037718e-03 2.84727537873501e-30 1.82144089128108e-25 -2.79570991615830e-27 1.00000022247593e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1607 5.89945769999993e-08 9.54458318135678e-08 -1.91550303129711e-02 2.21039377663521e-03 2.84905049612120e-30 1.82149332374425e-25 -2.61933566187962e-27 1.00000022248233e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1608 5.90312879999993e-08 9.55606849356907e-08 -1.91476895593024e-02 2.21029177101108e-03 2.85083258836282e-30 1.82154233938294e-25 -2.44295157713035e-27 1.00000022248831e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1609 5.90679989999993e-08 9.56756100184463e-08 -1.91403486149849e-02 2.21019687388763e-03 2.85262179723545e-30 1.82158793801317e-25 -2.26655832370854e-27 1.00000022249388e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1610 5.91047099999993e-08 9.57906073514923e-08 -1.91330074937897e-02 2.21010908562101e-03 2.85441826444945e-30 1.82163011946376e-25 -2.09015656344688e-27 1.00000022249903e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1611 5.91414209999993e-08 9.59056772301962e-08 -1.91256662094883e-02 2.21002840654072e-03 2.85622213164768e-30 1.82166888357635e-25 -1.91374695821024e-27 1.00000022250377e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1612 5.91781319999993e-08 9.60208199556323e-08 -1.91183247758531e-02 2.20995483694958e-03 2.85803354040256e-30 1.82170423020541e-25 -1.73733016989319e-27 1.00000022250808e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1613 5.92148429999993e-08 9.61360358345787e-08 -1.91109832066567e-02 2.20988837712372e-03 2.85985263221040e-30 1.82173615921824e-25 -1.56090686041757e-27 1.00000022251198e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1614 5.92515539999993e-08 9.62513251795143e-08 -1.91036415156726e-02 2.20982902731261e-03 2.86167954848765e-30 1.82176467049496e-25 -1.38447769172995e-27 1.00000022251546e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
1615 5.92882649999993e-08 9.63666883086156e-08 -1.90962997166744e-02 2.20977678773905e-03 2.86351443056499e-30 1.82178976392851e-25 -1.20804332579925e-27 1.00000022251852e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
